Date,Revenue,COGS
2022-08-07,2331541.43,1882527.46
2022-08-08,3054473.91,2576748.48
2022-08-09,2488386.71,1932711.49
2022-08-10,2963483.62,2399743.47
2022-08-11,3674343.1,3109434.98
2022-08-12,2787707.25,2241846.4
2022-08-13,1789226.45,1446390.99
2022-08-14,2557373.24,2109123.95
2022-08-15,3869248.63,3309171.5
2022-08-16,3139997.28,2622848.5
2022-08-17,3480892.06,2948849.64
2022-08-18,4171974.77,3471070.42
2022-08-19,2011108.63,1643391.76
2022-08-20,2479005.37,2092133.98
2022-08-21,2235990.02,1905397.24
2022-08-22,3743695.22,3095599.8
2022-08-23,2422220.1,1951701.71
2022-08-24,3292983.26,2679505.93
2022-08-25,3512475.16,2996327.54
2022-08-26,3544046.7,2980867.4
2022-08-27,2367664.33,1897436.06
2022-08-28,7051722.27,5879145.36
2022-08-29,7928796.83,6503005.43
2022-08-30,6574345.89,5482415.72
2022-08-31,7627532.44,6341793.09
2022-09-01,6284732.49,5155753.38
2022-09-02,1902817.9,1746845.19
2022-09-03,1443083.36,1319555.66
2022-09-04,1814811.35,1668265.18
2022-09-05,2214621.47,2091481.45
2022-09-06,1440405.44,1324005.11
2022-09-07,1890879.55,1717460.94
2022-09-08,3137260.99,2854328.48
2022-09-09,1905843.43,1773901.8
2022-09-10,3003150.84,2629180.97
2022-09-11,3574194.77,3355823.68
2022-09-12,3415849.51,3102681.39
2022-09-13,2521208.91,2449598.89
2022-09-14,2125189.04,1992207.12
2022-09-15,3154006.65,2833555.37
2022-09-16,2557894.76,2402816.85
2022-09-17,1810510.0,1735920.18
2022-09-18,2355578.71,2098692.33
2022-09-19,2832515.44,2618684.64
2022-09-20,1813002.77,1685796.46
2022-09-21,2262085.02,2156585.58
2022-09-22,3106149.95,2910964.29
2022-09-23,2634119.24,2453809.45
2022-09-24,2896411.14,2694695.72
2022-09-25,3041369.47,2753150.12
2022-09-26,5205389.57,4849044.63
2022-09-27,4259834.95,3803492.23
2022-09-28,4257301.76,3860995.61
2022-09-29,4352754.23,4023586.93
2022-09-30,2551313.88,2332362.64
2022-10-01,1469771.93,1293984.1
2022-10-02,1289798.82,1015484.47
2022-10-03,2179072.88,1799910.69
2022-10-04,2751920.12,2302490.12
2022-10-05,1527341.84,1209546.76
2022-10-06,2026518.43,1678609.18
2022-10-07,1406363.3,1112130.94
2022-10-08,2137543.63,1805932.34
2022-10-09,1805775.79,1488842.7
2022-10-10,2356440.12,1975941.69
2022-10-11,2270162.6,1955651.17
2022-10-12,1976207.14,1617749.24
2022-10-13,2430819.33,1940628.06
2022-10-14,1927818.67,1586067.15
2022-10-15,1986495.19,1576156.75
2022-10-16,1897952.11,1655869.65
2022-10-17,2507328.8,2119354.36
2022-10-18,3170696.65,2645141.42
2022-10-19,2324314.45,1931007.25
2022-10-20,2591151.06,2095872.66
2022-10-21,2662328.56,2201489.2
2022-10-22,2407124.47,1949055.98
2022-10-23,1971627.46,1628494.03
2022-10-24,2678456.17,2245907.36
2022-10-25,3003375.87,2373976.27
2022-10-26,2345490.55,1902512.75
2022-10-27,2493935.72,2087492.57
2022-10-28,4210212.53,3513694.7
2022-10-29,3626939.26,2918150.87
2022-10-30,3130677.4,2518990.77
2022-10-31,4630791.46,3823758.6
2022-11-01,3025164.28,2504688.31
2022-11-02,1338326.56,1136192.76
2022-11-03,1253721.23,994106.82
2022-11-04,1065066.0,908402.36
2022-11-05,1826120.07,1592683.79
2022-11-06,2207719.98,1750011.7
2022-11-07,1655852.99,1340974.43
2022-11-08,1781413.12,1480654.53
2022-11-09,845358.47,699535.31
2022-11-10,2079598.87,1694276.76
2022-11-11,1581745.15,1307363.48
2022-11-12,1354235.95,1091940.76
2022-11-13,2903552.41,2399414.44
2022-11-14,1656739.7,1428653.75
2022-11-15,1547150.37,1239694.48
2022-11-16,1436853.58,1152791.3
2022-11-17,1542318.91,1326508.48
2022-11-18,2067584.69,1767319.2
2022-11-19,1496563.56,1377725.1
2022-11-20,1857748.24,1631718.89
2022-11-21,1349907.06,1276634.29
2022-11-22,853188.02,904694.78
2022-11-23,1060969.69,1157743.64
2022-11-24,1729664.2,1775190.25
2022-11-25,1527923.9,1576795.62
2022-11-26,2035639.78,2105948.81
2022-11-27,3138619.13,3283279.48
2022-11-28,2104917.42,2152332.4
2022-11-29,2558728.79,2694391.19
2022-11-30,1317689.52,1346354.39
2022-12-01,1668445.9,1683082.9
2022-12-02,720381.04,726739.78
2022-12-03,753704.17,751384.0
2022-12-04,664409.51,678890.04
2022-12-05,1607335.1,1688255.85
2022-12-06,1436188.44,1460346.38
2022-12-07,760218.13,731672.82
2022-12-08,818209.67,832757.07
2022-12-09,1323267.85,1366777.35
2022-12-10,1598936.84,1616981.65
2022-12-11,1420910.74,1526398.5
2022-12-12,1983085.06,2071778.79
2022-12-13,1652309.19,1687562.98
2022-12-14,1662243.59,1688191.22
2022-12-15,1494318.64,1554407.68
2022-12-16,1482192.97,1521540.05
2022-12-17,1302193.74,1321522.92
2022-12-18,2201374.59,2308997.06
2022-12-19,2250767.39,2245767.23
2022-12-20,2026810.08,2053084.16
2022-12-21,1795395.02,1806884.57
2022-12-22,1791622.46,1773829.08
2022-12-23,1501209.11,1499234.75
2022-12-24,1390870.89,1401661.67
2022-12-25,1136772.53,1160100.63
2022-12-26,2110830.12,2160963.69
2022-12-27,2100553.66,2184872.24
2022-12-28,3448729.2,3513621.0
2022-12-29,3083944.33,3170787.1
2022-12-30,2884668.76,3022292.15
2022-12-31,2383037.48,2279288.13
