date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source
2016-07-25,26214,19627,122354,0.00345,291.6,email_campaign
2016-07-26,28240,21589,134010,0.00519,119.7,organic_search
2016-07-27,27237,21103,88734,0.00536,157.0,organic_search
2016-07-28,25533,18068,103976,0.00502,281.6,social_media
2016-07-29,28740,20665,154184,0.00447,110.0,social_media
2016-07-30,27670,21379,96328,0.00423,255.3,paid_search
2016-07-31,29012,22088,136051,0.00576,197.3,social_media
2016-08-01,26556,20258,131761,0.00456,297.3,organic_search
2016-08-02,29110,20880,147042,0.00375,101.8,referral
2016-08-03,27129,21732,127147,0.00444,137.1,paid_search
2016-08-04,29332,21908,137738,0.00543,272.8,paid_search
2016-08-05,27384,20014,98121,0.00453,219.5,paid_search
2016-08-06,28180,22272,133138,0.00536,178.5,email_campaign
2016-08-07,29434,22994,147103,0.00411,280.1,email_campaign
2016-08-08,34462,25228,175155,0.00438,188.3,paid_search
2016-08-09,26386,19781,111721,0.00335,132.6,paid_search
2016-08-10,33121,27111,133606,0.00492,132.5,referral
2016-08-11,31742,24365,161020,0.00378,245.3,organic_search
2016-08-12,27987,19679,94711,0.00363,316.6,social_media
2016-08-13,25016,17540,123852,0.00553,196.7,social_media
2016-08-14,27633,20341,90982,0.00509,156.4,social_media
2016-08-15,31092,23420,110105,0.00515,121.7,organic_search
2016-08-16,29690,23156,154339,0.0046,247.4,organic_search
2016-08-17,31419,22260,132681,0.00347,314.6,organic_search
2016-08-18,24412,18601,116144,0.00457,194.8,email_campaign
2016-08-19,28446,20582,92462,0.00492,218.6,paid_search
2016-08-20,27262,21783,149049,0.00483,164.7,social_media
2016-08-21,27254,22311,103705,0.00343,127.6,paid_search
2016-08-22,28141,20906,121068,0.00419,122.1,organic_search
2016-08-23,29012,22783,134510,0.00344,298.5,paid_search
2016-08-24,28046,22781,106186,0.00364,126.3,referral
2016-08-25,30846,23195,102990,0.00573,296.6,social_media
2016-08-26,32227,22624,104810,0.00471,196.4,organic_search
2016-08-27,29576,23100,114347,0.00322,217.9,social_media
2016-08-28,30591,23449,144030,0.00448,245.6,email_campaign
2016-08-29,27102,21683,109621,0.004,157.4,social_media
2016-08-30,27808,21416,149144,0.00414,220.4,email_campaign
2016-08-31,27343,21369,102717,0.00488,254.1,paid_search
2016-09-01,21640,17149,109678,0.00364,204.0,social_media
2016-09-02,24806,19936,112082,0.00349,108.5,referral
2016-09-03,19833,16155,91836,0.00376,278.4,paid_search
2016-09-04,19186,14935,103136,0.00384,311.9,social_media
2016-09-05,25486,19924,89356,0.00473,269.1,organic_search
2016-09-06,17889,12808,78449,0.0039,105.0,organic_search
2016-09-07,23068,16975,76283,0.00485,249.0,social_media
2016-09-08,21760,16332,101591,0.00347,108.0,referral
2016-09-09,20850,16841,101356,0.00425,184.7,social_media
2016-09-10,23004,16494,79664,0.00506,187.2,social_media
2016-09-11,20958,16065,108501,0.00368,228.5,organic_search
2016-09-12,20790,14729,68994,0.00502,285.4,paid_search
2016-09-13,19627,14282,82026,0.00435,291.1,email_campaign
2016-09-14,21671,15592,109106,0.00324,100.9,referral
2016-09-15,21936,17311,112756,0.00552,224.3,referral
2016-09-16,19725,14698,99907,0.00323,127.6,social_media
2016-09-17,21486,15561,106089,0.00519,146.2,email_campaign
2016-09-18,22263,15923,80501,0.00459,123.9,referral
2016-09-19,19562,15211,102109,0.00418,146.7,paid_search
2016-09-20,19759,15855,95177,0.00443,162.9,referral
2016-09-21,20826,16905,92394,0.00368,134.3,organic_search
2016-09-22,19679,15286,69619,0.00511,114.9,social_media
2016-09-23,19211,13838,79369,0.0032,148.8,referral
2016-09-24,19661,16063,92931,0.00529,202.0,paid_search
2016-09-25,19504,15832,66917,0.00339,273.6,organic_search
2016-09-26,19551,14186,67786,0.00565,189.0,paid_search
2016-09-27,20064,16348,65220,0.00405,304.2,paid_search
2016-09-28,20824,15238,110681,0.00544,163.1,organic_search
2016-09-29,18850,13877,64838,0.00431,106.4,paid_search
2016-09-30,19952,16032,84119,0.00522,140.0,referral
2016-10-01,15690,12077,66861,0.00401,235.6,organic_search
2016-10-02,16303,12829,86204,0.0057,178.6,organic_search
2016-10-03,16160,13151,84680,0.00368,255.4,organic_search
2016-10-04,18099,14630,86359,0.00427,270.3,paid_search
2016-10-05,17094,13193,84900,0.00382,152.1,paid_search
2016-10-06,16480,12069,57200,0.0044,200.4,direct
2016-10-07,18947,14466,88287,0.00375,130.4,social_media
2016-10-08,16749,13285,90179,0.00569,119.7,organic_search
2016-10-09,13627,9848,63580,0.00504,239.5,paid_search
2016-10-10,17553,12553,69444,0.00421,191.3,social_media
2016-10-11,15134,11420,51660,0.00351,194.3,paid_search
2016-10-12,16384,12184,80295,0.00377,315.8,email_campaign
2016-10-13,16117,12753,75419,0.00541,258.5,email_campaign
2016-10-14,15800,11450,61624,0.00469,296.7,email_campaign
2016-10-15,16332,12994,52674,0.00492,155.9,email_campaign
2016-10-16,16728,12769,77896,0.00462,289.6,email_campaign
2016-10-17,16976,12404,85828,0.00457,204.5,social_media
2016-10-18,15801,11691,84041,0.00524,192.0,email_campaign
2016-10-19,16470,12951,58118,0.00417,318.6,social_media
2016-10-20,15730,12739,76784,0.00563,197.5,organic_search
2016-10-21,18497,13104,61071,0.00398,135.0,email_campaign
2016-10-22,17596,14020,78544,0.00424,190.1,referral
2016-10-23,15290,10820,78871,0.00579,167.0,social_media
2016-10-24,16565,12863,81578,0.00426,263.5,referral
2016-10-25,17226,13670,66957,0.00464,133.5,social_media
2016-10-26,17265,13081,64846,0.00511,138.8,paid_search
2016-10-27,16121,11701,83758,0.00442,220.9,organic_search
2016-10-28,16013,12025,51729,0.00362,191.4,organic_search
2016-10-29,16178,12385,65228,0.004,258.1,paid_search
2016-10-30,14980,10862,76509,0.00522,260.3,referral
2016-10-31,14528,11617,48878,0.00447,200.6,organic_search
2016-11-01,9921,6954,37157,0.00411,297.2,organic_search
2016-11-02,13377,10448,62589,0.00476,180.1,direct
2016-11-03,13217,10821,57843,0.00364,242.8,referral
2016-11-04,15480,12205,65097,0.00336,152.5,paid_search
2016-11-05,12693,10390,58940,0.00526,188.3,organic_search
2016-11-06,14121,11290,69354,0.00322,101.3,social_media
2016-11-07,14412,10835,58813,0.00325,225.5,direct
2016-11-08,15021,10948,56211,0.00332,142.2,paid_search
2016-11-09,14051,10096,50820,0.00434,221.4,referral
2016-11-10,12300,9590,54043,0.00443,153.5,organic_search
2016-11-11,14481,10750,60880,0.00334,318.5,paid_search
2016-11-12,13921,10552,76023,0.0044,257.7,social_media
2016-11-13,14357,11022,70333,0.00438,102.8,email_campaign
2016-11-14,15703,11310,82333,0.00511,311.7,social_media
2016-11-15,16722,13433,76078,0.00413,178.0,paid_search
2016-11-16,14954,11372,67005,0.00381,282.0,organic_search
2016-11-17,13839,10869,54220,0.00365,109.5,referral
2016-11-18,14924,11640,57143,0.00428,128.9,organic_search
2016-11-19,16193,12098,70086,0.00558,203.9,referral
2016-11-20,13513,10080,50458,0.00516,116.9,social_media
2016-11-21,16673,12248,63606,0.00532,175.6,referral
2016-11-22,13636,10775,51147,0.00456,223.3,organic_search
2016-11-23,14106,10280,67908,0.00468,195.8,organic_search
2016-11-24,15361,11156,56779,0.00435,309.2,direct
2016-11-25,11287,9107,48716,0.00397,307.9,organic_search
2016-11-26,12882,10027,49661,0.00364,247.6,email_campaign
2016-11-27,13309,9682,72788,0.0042,174.3,paid_search
2016-11-28,12901,10483,54139,0.00383,306.6,email_campaign
2016-11-29,14112,10479,69379,0.00549,286.5,direct
2016-11-30,14123,10842,56376,0.00495,289.5,organic_search
2016-12-01,17034,12965,62158,0.00354,116.7,organic_search
2016-12-02,17041,12600,91993,0.00527,241.9,referral
2016-12-03,16495,12690,63476,0.00478,257.6,organic_search
2016-12-04,18203,13285,60709,0.00453,247.7,paid_search
2016-12-05,14288,11009,46630,0.0046,207.4,organic_search
2016-12-06,16069,11394,53670,0.00344,198.8,email_campaign
2016-12-07,16032,12887,71188,0.00474,204.0,organic_search
2016-12-08,18023,13994,73555,0.00476,247.8,social_media
2016-12-09,17983,13716,64924,0.00516,296.0,referral
2016-12-10,19218,14825,91028,0.00513,225.8,organic_search
2016-12-11,16676,11969,65996,0.00442,228.0,organic_search
2016-12-12,13350,9592,51730,0.00349,174.2,referral
2016-12-13,15412,11215,67548,0.00536,114.1,organic_search
2016-12-14,13095,9864,60583,0.0042,115.6,paid_search
2016-12-15,16207,12614,82968,0.00458,145.8,organic_search
2016-12-16,15939,11652,53942,0.00536,199.6,social_media
2016-12-17,14917,12185,63940,0.0039,267.9,email_campaign
2016-12-18,15169,11685,62649,0.00373,222.6,paid_search
2016-12-19,18344,13487,67232,0.00352,236.3,organic_search
2016-12-20,16681,12738,74053,0.00346,282.3,organic_search
2016-12-21,15734,12849,54528,0.0043,216.5,paid_search
2016-12-22,15796,11671,56842,0.00422,150.4,email_campaign
2016-12-23,15987,11280,68313,0.00422,227.1,organic_search
2016-12-24,13567,10748,66087,0.0049,307.2,organic_search
2016-12-25,16706,12156,71340,0.00409,195.1,paid_search
2016-12-26,14146,10364,52010,0.00412,192.7,email_campaign
2016-12-27,16063,12885,52487,0.00326,146.9,referral
2016-12-28,13341,9462,58408,0.00536,301.8,paid_search
2016-12-29,15158,11598,76740,0.00376,108.0,social_media
2016-12-30,14375,11585,55377,0.00346,138.8,paid_search
2016-12-31,17037,12745,70383,0.00342,157.5,referral
2017-01-01,12622,10240,40788,0.00428,164.0,paid_search
2017-01-02,11539,9413,61868,0.00549,155.9,organic_search
2017-01-03,11507,8946,55783,0.00542,226.0,organic_search
2017-01-04,10925,8136,50441,0.00384,228.1,email_campaign
2017-01-05,12054,9143,55335,0.00487,158.4,email_campaign
2017-01-06,13380,9430,58369,0.00382,235.2,referral
2017-01-07,13715,10628,61889,0.00404,223.4,referral
2017-01-08,12389,9146,43499,0.00392,182.3,organic_search
2017-01-09,11802,8776,58449,0.00466,197.2,organic_search
2017-01-10,12803,9158,65574,0.00514,108.1,social_media
2017-01-11,13414,9660,52857,0.00537,297.6,email_campaign
2017-01-12,12525,9985,45854,0.00521,287.0,email_campaign
2017-01-13,14039,11266,55457,0.00543,116.4,organic_search
2017-01-14,14325,10550,55281,0.00325,230.8,paid_search
2017-01-15,12653,9484,44274,0.00529,311.3,social_media
2017-01-16,13013,9791,44548,0.00437,229.0,paid_search
2017-01-17,10949,8323,40253,0.00326,277.2,referral
2017-01-18,12495,8815,55397,0.00489,112.5,organic_search
2017-01-19,12554,10249,49214,0.00469,150.2,organic_search
2017-01-20,11811,9397,59903,0.00451,162.3,referral
2017-01-21,12422,9307,49377,0.00369,236.4,social_media
2017-01-22,12462,9257,64210,0.00561,271.4,paid_search
2017-01-23,12834,10063,46316,0.00328,278.2,paid_search
2017-01-24,13391,9706,43170,0.00448,281.7,email_campaign
2017-01-25,14150,10329,59924,0.0043,275.9,paid_search
2017-01-26,12150,8685,39488,0.00429,125.7,email_campaign
2017-01-27,13150,9777,51437,0.00565,100.2,social_media
2017-01-28,13864,10045,51529,0.00566,261.3,email_campaign
2017-01-29,13325,10241,65733,0.0034,296.0,referral
2017-01-30,14275,10425,68719,0.00453,228.7,paid_search
2017-01-31,13101,10062,45137,0.00354,257.6,organic_search
2017-02-01,20232,15351,104667,0.00577,292.0,organic_search
2017-02-02,19312,14146,65888,0.00445,171.5,organic_search
2017-02-03,20370,16455,82660,0.00362,290.3,paid_search
2017-02-04,18498,13014,98103,0.00502,193.5,social_media
2017-02-05,19918,14950,64989,0.00524,157.2,referral
2017-02-06,16421,13077,77641,0.00532,179.9,social_media
2017-02-07,19113,14914,80835,0.00413,209.7,referral
2017-02-08,18913,13297,101831,0.00382,123.6,organic_search
2017-02-09,19358,14364,82492,0.00476,179.6,referral
2017-02-10,20565,14652,100848,0.00489,123.2,email_campaign
2017-02-11,20397,15311,85105,0.00527,156.1,paid_search
2017-02-12,19746,15695,63249,0.00431,200.9,referral
2017-02-13,18134,13438,64163,0.00406,135.8,paid_search
2017-02-14,20499,15808,84387,0.00432,171.4,organic_search
2017-02-15,18861,14219,62685,0.00568,216.2,paid_search
2017-02-16,21116,14886,72121,0.0036,121.2,email_campaign
2017-02-17,19370,14607,104239,0.00552,210.6,paid_search
2017-02-18,16868,13003,64837,0.00401,275.6,organic_search
2017-02-19,19576,14548,65886,0.00332,221.7,paid_search
2017-02-20,20870,14625,96876,0.0045,294.8,organic_search
2017-02-21,18854,13238,88714,0.00333,224.6,organic_search
2017-02-22,17550,12520,85769,0.00356,284.9,referral
2017-02-23,19901,15174,92090,0.00563,109.5,paid_search
2017-02-24,18825,15336,70231,0.00519,185.4,paid_search
2017-02-25,21844,17534,118820,0.00564,315.0,organic_search
2017-02-26,19969,14510,94524,0.0044,220.0,social_media
2017-02-27,16986,13530,90178,0.00535,247.1,email_campaign
2017-02-28,18395,14684,80475,0.00375,296.3,organic_search
2017-03-01,31339,25451,117827,0.0055,237.9,paid_search
2017-03-02,26292,20817,93912,0.00477,206.4,referral
2017-03-03,22532,17241,122003,0.00398,288.3,direct
2017-03-04,26587,19627,129329,0.00426,129.1,paid_search
2017-03-05,24658,20216,107200,0.00566,101.8,social_media
2017-03-06,25866,18584,119513,0.00452,296.3,paid_search
2017-03-07,26052,21324,121338,0.0041,297.9,social_media
2017-03-08,24150,19653,126445,0.004,120.4,email_campaign
2017-03-09,29725,22479,144087,0.00543,280.9,paid_search
2017-03-10,25479,20206,107208,0.00343,121.4,paid_search
2017-03-11,29217,21324,153598,0.00485,206.4,social_media
2017-03-12,28008,20985,90754,0.00346,162.0,organic_search
2017-03-13,25233,19194,131380,0.00412,161.0,organic_search
2017-03-14,27428,19351,134330,0.00442,146.4,email_campaign
2017-03-15,26362,19478,121330,0.00423,169.9,organic_search
2017-03-16,23997,18520,93928,0.00322,291.2,social_media
2017-03-17,28117,20066,102977,0.00454,133.2,direct
2017-03-18,26019,21045,122810,0.00426,313.8,direct
2017-03-19,30770,24465,120261,0.00578,293.9,organic_search
2017-03-20,26717,21702,140692,0.00558,190.1,social_media
2017-03-21,28025,21297,140613,0.00496,256.3,paid_search
2017-03-22,29633,22377,125447,0.00386,118.4,social_media
2017-03-23,27385,19403,112532,0.00331,228.8,direct
2017-03-24,29258,21262,108868,0.00379,185.0,direct
2017-03-25,24253,19444,80650,0.00541,313.7,social_media
2017-03-26,25932,20343,85961,0.00502,268.4,organic_search
2017-03-27,28655,22329,106341,0.00349,146.1,referral
2017-03-28,27352,19599,104654,0.00538,216.2,email_campaign
2017-03-29,24119,17923,116628,0.00461,148.0,paid_search
2017-03-30,26971,19071,86387,0.00398,233.3,social_media
2017-03-31,24915,20002,92676,0.00326,149.1,referral
2017-04-01,38431,28563,187339,0.00481,266.5,paid_search
2017-04-02,40207,28170,178934,0.00426,290.7,email_campaign
2017-04-03,33072,25843,112801,0.00483,223.1,organic_search
2017-04-04,33989,27225,155858,0.0039,175.9,paid_search
2017-04-05,36364,25936,177513,0.00454,251.2,social_media
2017-04-06,34141,24945,126208,0.00403,257.5,paid_search
2017-04-07,32188,25653,157226,0.0051,169.4,paid_search
2017-04-08,40281,28931,155181,0.00332,192.8,referral
2017-04-09,34091,24873,185984,0.00379,247.1,social_media
2017-04-10,33877,24739,131585,0.0058,202.9,email_campaign
2017-04-11,32932,23764,125962,0.00334,126.2,email_campaign
2017-04-12,35148,27088,152289,0.00386,282.4,organic_search
2017-04-13,42500,34195,161371,0.00475,205.0,social_media
2017-04-14,37043,27050,185341,0.00473,202.5,paid_search
2017-04-15,35179,26145,114493,0.00431,209.5,referral
2017-04-16,33153,24240,136032,0.00321,139.1,paid_search
2017-04-17,28523,22616,137529,0.00333,239.8,organic_search
2017-04-18,32079,24550,106023,0.00323,112.9,organic_search
2017-04-19,35793,26391,161461,0.00556,213.5,paid_search
2017-04-20,37700,30613,156417,0.0042,226.6,email_campaign
2017-04-21,34469,27342,113849,0.00486,187.9,paid_search
2017-04-22,35014,27749,178933,0.00432,150.9,organic_search
2017-04-23,34949,27137,154407,0.0035,185.7,organic_search
2017-04-24,39024,29763,128812,0.00528,122.4,social_media
2017-04-25,32804,26730,168725,0.00474,203.1,paid_search
2017-04-26,37962,27673,208232,0.00388,280.4,referral
2017-04-27,33066,26305,130394,0.00534,227.0,social_media
2017-04-28,39311,31002,183407,0.00544,204.0,social_media
2017-04-29,34984,26887,117941,0.00339,313.7,social_media
2017-04-30,33629,23674,152003,0.0039,113.5,email_campaign
2017-05-01,35419,28180,139200,0.00484,247.5,referral
2017-05-02,31907,25516,137623,0.00405,124.1,referral
2017-05-03,32706,26684,159335,0.00379,103.6,paid_search
2017-05-04,40776,31284,177898,0.00339,274.0,email_campaign
2017-05-05,34742,26251,146458,0.00377,254.8,social_media
2017-05-06,32822,25112,108429,0.00358,254.5,email_campaign
2017-05-07,31502,25544,126351,0.00525,209.4,social_media
2017-05-08,38996,31829,154237,0.00419,185.4,organic_search
2017-05-09,32416,23982,130327,0.00383,296.1,organic_search
2017-05-10,31077,21933,108879,0.00331,198.6,organic_search
2017-05-11,40565,31416,187398,0.00356,102.6,paid_search
2017-05-12,36556,28715,185671,0.00557,177.5,paid_search
2017-05-13,36185,25745,115795,0.00355,162.9,paid_search
2017-05-14,35091,25607,124227,0.00346,108.7,social_media
2017-05-15,30119,22719,105449,0.00395,104.1,email_campaign
2017-05-16,29307,21668,114024,0.0056,279.4,organic_search
2017-05-17,35769,25156,117395,0.00454,279.9,email_campaign
2017-05-18,30812,22207,157739,0.00457,132.3,direct
2017-05-19,33045,26472,149938,0.00441,280.1,paid_search
2017-05-20,35913,28096,193013,0.00538,308.4,email_campaign
2017-05-21,33719,27372,161464,0.0057,117.1,social_media
2017-05-22,30096,23024,119937,0.00501,254.2,social_media
2017-05-23,36796,28201,184009,0.00447,301.7,referral
2017-05-24,33264,25804,148653,0.00328,245.9,paid_search
2017-05-25,42164,30899,163992,0.00414,210.7,organic_search
2017-05-26,38464,29297,162907,0.00345,219.4,paid_search
2017-05-27,37792,26861,164495,0.00512,216.1,social_media
2017-05-28,36429,25857,184949,0.00459,219.3,organic_search
2017-05-29,37677,27433,176246,0.00471,318.5,direct
2017-05-30,33980,26896,157781,0.00511,149.0,organic_search
2017-05-31,33594,25749,174323,0.00519,102.6,social_media
2017-06-01,35023,25765,160167,0.00423,101.6,email_campaign
2017-06-02,34130,26604,146895,0.00339,212.5,social_media
2017-06-03,35091,27042,133878,0.00328,280.5,paid_search
2017-06-04,35649,26916,179071,0.00382,260.0,paid_search
2017-06-05,35826,29166,119666,0.00458,145.8,social_media
2017-06-06,32575,25695,133505,0.00334,124.0,referral
2017-06-07,39435,29407,178969,0.0045,195.7,organic_search
2017-06-08,40944,33493,180190,0.00556,129.4,paid_search
2017-06-09,35721,27148,133317,0.00387,207.7,direct
2017-06-10,33686,24717,143139,0.0038,305.6,organic_search
2017-06-11,35853,25199,143300,0.00399,180.7,email_campaign
2017-06-12,31576,23416,141683,0.00469,275.5,paid_search
2017-06-13,37243,27019,175384,0.00489,110.5,paid_search
2017-06-14,37351,29518,179754,0.00403,122.5,social_media
2017-06-15,36969,25886,188129,0.00463,205.3,organic_search
2017-06-16,34268,28084,145117,0.0055,256.6,organic_search
2017-06-17,34308,27419,171234,0.00571,218.3,direct
2017-06-18,32370,23780,143718,0.00394,253.9,paid_search
2017-06-19,33905,25119,108701,0.0037,254.3,organic_search
2017-06-20,34714,27073,188181,0.00439,223.6,paid_search
2017-06-21,35493,27221,143116,0.00353,204.6,paid_search
