return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
RET-012674,198647,475,2014-07-14,wrong_size,3,26751.0
RET-012675,198655,2055,2014-07-11,changed_mind,2,10963.29
RET-012676,198695,475,2014-07-15,defective,8,73968.95
RET-012677,198696,551,2014-07-26,defective,3,23419.68
RET-012681,198769,2252,2014-07-18,not_as_described,2,2424.09
RET-012683,198800,910,2014-07-19,changed_mind,1,4109.43
RET-012684,198811,2280,2014-07-15,changed_mind,6,8916.51
RET-012685,198857,779,2014-07-20,defective,2,6446.33
RET-012686,198898,761,2014-07-31,wrong_size,1,1603.22
RET-012687,198903,622,2014-07-26,defective,1,7919.34
RET-012688,198937,781,2014-07-14,wrong_size,3,3079.78
RET-012689,198937,782,2014-07-21,not_as_described,2,2009.69
RET-012690,198947,1884,2014-07-18,wrong_size,4,33804.1
RET-012693,199025,432,2014-07-30,defective,1,8686.87
RET-012694,199031,604,2014-07-29,wrong_size,3,15109.11
RET-012695,199064,977,2014-07-26,changed_mind,1,4767.56
RET-012696,199066,927,2014-08-05,wrong_size,5,23053.03
RET-012697,199084,1181,2014-07-17,changed_mind,1,4030.06
RET-012698,199102,648,2014-07-30,changed_mind,1,8009.67
RET-012699,199103,758,2014-07-31,defective,4,2520.14
RET-012700,199123,2331,2014-07-23,wrong_size,2,10416.84
RET-012701,199133,433,2014-07-21,wrong_size,6,57728.1
RET-012702,199146,396,2014-08-05,not_as_described,4,34617.68
RET-012703,199154,604,2014-07-21,wrong_size,4,19461.8
RET-012704,199160,2331,2014-07-30,not_as_described,3,15780.15
RET-012705,199165,2396,2014-07-17,wrong_size,8,6979.15
RET-012706,199180,1139,2014-07-29,not_as_described,1,6896.31
RET-012707,199181,1105,2014-07-15,defective,1,2195.14
RET-012708,199181,1106,2014-07-31,wrong_size,4,9787.49
RET-012709,199246,1174,2014-07-31,wrong_size,2,9982.11
RET-012710,199252,1066,2014-07-25,wrong_size,5,13115.86
RET-012711,199275,1053,2014-07-20,defective,6,16090.86
RET-012712,199279,990,2014-08-04,changed_mind,6,22069.15
RET-012715,199357,1201,2014-08-03,late_delivery,6,30910.86
RET-012716,199359,635,2014-08-03,changed_mind,4,34350.88
RET-012717,199378,2212,2014-08-05,wrong_size,2,1539.94
RET-012718,199378,2213,2014-08-03,wrong_size,1,828.44
RET-012720,199385,992,2014-07-17,changed_mind,1,2466.13
RET-012721,199387,641,2014-07-19,wrong_size,5,36921.26
RET-012723,199429,2215,2014-07-27,not_as_described,1,3079.48
RET-012724,199432,2252,2014-07-22,late_delivery,1,1300.74
RET-012725,199432,2253,2014-07-17,wrong_size,4,4692.9
RET-012726,199447,2275,2014-07-29,not_as_described,8,27717.76
RET-012727,199448,1916,2014-07-25,not_as_described,5,13732.68
RET-012728,199512,2058,2014-07-26,wrong_size,3,8041.47
RET-012729,199528,2253,2014-07-23,not_as_described,3,3461.95
RET-012731,199540,2388,2014-08-04,defective,1,2625.16
RET-012732,199599,689,2014-07-21,wrong_size,1,3459.51
RET-012734,199614,977,2014-07-27,not_as_described,1,4490.58
RET-012735,199628,2219,2014-07-25,wrong_size,1,1252.36
RET-012736,199632,551,2014-07-28,changed_mind,1,8992.09
RET-012737,199693,604,2014-08-07,defective,2,8420.4
RET-012738,199714,491,2014-07-26,wrong_size,1,8419.08
RET-012739,199717,2384,2014-07-30,defective,5,26865.78
RET-012740,199718,791,2014-08-04,late_delivery,1,610.63
RET-012741,199718,792,2014-07-21,not_as_described,3,1813.63
RET-012743,199773,396,2014-07-29,wrong_size,3,27213.34
RET-012744,199774,2387,2014-08-02,not_as_described,4,18983.98
RET-012745,199779,1168,2014-07-15,wrong_size,1,3107.24
RET-012746,199779,2016,2014-07-13,wrong_size,3,8262.67
RET-012748,199811,2332,2014-08-02,late_delivery,6,24848.86
RET-012750,199909,794,2014-07-14,defective,2,1623.41
RET-012753,199932,600,2014-07-20,wrong_size,1,6844.94
RET-012754,199932,641,2014-07-20,wrong_size,3,24078.98
RET-012755,199940,1217,2014-07-18,wrong_size,3,14972.71
RET-012757,199953,609,2014-08-03,defective,2,17370.17
RET-012760,199961,443,2014-08-02,not_as_described,1,7915.12
RET-012761,200025,927,2014-07-21,wrong_size,1,4450.69
RET-012762,200029,475,2014-07-25,wrong_size,5,44217.28
RET-012763,200075,396,2014-07-17,wrong_size,4,34448.09
RET-012764,200100,604,2014-07-26,wrong_size,4,18077.26
RET-012765,200108,2055,2014-08-03,changed_mind,1,5071.67
RET-012766,200120,1139,2014-08-01,changed_mind,2,12053.55
RET-012767,200134,2332,2014-07-31,wrong_size,2,9218.61
RET-012768,200138,2222,2014-08-03,wrong_size,3,6423.9
RET-012769,200166,1228,2014-07-30,not_as_described,1,1331.86
RET-012770,200171,1201,2014-08-05,late_delivery,6,30095.68
RET-012771,200192,2284,2014-08-01,late_delivery,3,8459.65
RET-012772,200228,993,2014-08-01,not_as_described,1,3130.36
RET-012773,200242,689,2014-07-25,changed_mind,5,15359.62
RET-012774,200247,2238,2014-08-04,defective,4,4697.42
RET-012778,200272,2045,2014-07-31,wrong_size,1,4308.55
RET-012780,200286,609,2014-07-25,wrong_size,6,48327.38
RET-012781,200293,2055,2014-07-31,wrong_size,7,35840.08
RET-012782,200317,1228,2014-07-18,not_as_described,2,2497.54
RET-012783,200324,635,2014-07-18,not_as_described,4,34252.85
RET-012784,200398,791,2014-07-16,not_as_described,1,671.26
RET-012785,200398,792,2014-07-21,changed_mind,5,3170.22
RET-012786,200413,443,2014-07-27,defective,4,31361.09
RET-012787,200425,2262,2014-08-01,changed_mind,2,5737.64
RET-012788,200425,2263,2014-07-21,defective,4,12785.37
RET-012789,200434,1915,2014-07-26,changed_mind,1,4427.99
RET-012790,200437,432,2014-08-03,changed_mind,4,35075.55
RET-012791,200440,2396,2014-08-03,wrong_size,7,6739.19
RET-012792,200471,780,2014-07-20,wrong_size,7,20364.92
RET-012793,200473,725,2014-07-23,defective,1,955.44
RET-012794,200523,990,2014-07-27,changed_mind,1,4284.64
RET-012795,200575,422,2014-07-29,changed_mind,1,7573.01
RET-012796,200589,781,2014-07-30,not_as_described,3,3005.04
RET-012797,200589,782,2014-07-22,wrong_size,2,2013.41
RET-012798,200590,907,2014-07-24,defective,1,6167.83
RET-012800,200620,542,2014-08-07,wrong_size,1,7302.76
RET-012801,200655,1144,2014-08-07,not_as_described,1,4093.4
RET-012806,200814,604,2014-07-27,late_delivery,7,32341.82
RET-012807,200840,2343,2014-07-24,changed_mind,6,25372.26
RET-012808,200903,1165,2014-07-31,not_as_described,3,15095.26
RET-012809,200930,1088,2014-08-02,not_as_described,3,7890.48
RET-012810,200953,2331,2014-07-29,wrong_size,2,10712.29
RET-012811,200964,1982,2014-07-23,defective,2,6405.19
RET-012812,200983,729,2014-08-01,wrong_size,2,5606.2
RET-012813,200983,730,2014-07-31,late_delivery,1,3084.01
RET-012814,201037,826,2014-08-11,defective,4,38467.68
RET-012815,201038,946,2014-08-02,not_as_described,2,12231.07
RET-012816,201055,604,2014-08-10,wrong_size,7,34124.45
RET-012818,201099,977,2014-07-28,late_delivery,1,4420.48
RET-012820,201160,2394,2014-08-02,changed_mind,1,1205.5
RET-012822,201192,2064,2014-08-03,late_delivery,4,20169.31
RET-012823,201201,977,2014-07-26,wrong_size,1,4164.74
RET-012825,201306,992,2014-08-01,late_delivery,4,10365.28
RET-012826,201345,915,2014-08-07,not_as_described,2,10845.74
RET-012828,201365,2359,2014-07-25,wrong_size,2,7547.8
RET-012830,201402,623,2014-07-27,wrong_size,4,47448.24
RET-012832,201502,791,2014-08-05,wrong_size,1,660.86
RET-012833,201502,792,2014-08-02,wrong_size,3,1702.13
RET-012834,201536,976,2014-07-27,defective,2,5982.99
RET-012835,201570,854,2014-07-25,changed_mind,7,48970.23
RET-012836,201572,2255,2014-08-04,changed_mind,1,542.41
RET-012837,201592,759,2014-07-26,wrong_size,4,5888.93
RET-012838,201608,676,2014-08-06,not_as_described,1,7600.11
RET-012839,201612,600,2014-08-12,changed_mind,1,7054.66
RET-012840,201629,989,2014-08-03,changed_mind,2,7468.49
RET-012841,201631,778,2014-07-31,not_as_described,2,2080.41
RET-012844,201662,2388,2014-08-07,late_delivery,4,12106.78
RET-012845,201674,551,2014-07-25,changed_mind,1,8561.42
RET-012847,201698,31,2014-08-12,wrong_size,1,6517.69
RET-012848,201699,2055,2014-08-02,changed_mind,4,23297.71
RET-012849,201713,2332,2014-07-25,changed_mind,5,22700.56
RET-012850,201757,2045,2014-08-05,wrong_size,2,9229.79
RET-012851,201764,907,2014-08-12,wrong_size,2,10510.33
RET-012852,201776,2212,2014-08-05,changed_mind,1,755.77
RET-012853,201789,791,2014-08-10,changed_mind,3,1938.71
RET-012854,201789,792,2014-08-08,defective,3,1798.35
RET-012855,201805,791,2014-08-11,wrong_size,6,3501.61
RET-012856,201822,954,2014-07-28,late_delivery,1,6707.19
RET-012857,201826,1009,2014-08-09,wrong_size,1,1097.95
RET-012858,201836,1165,2014-07-26,late_delivery,1,5639.12
RET-012859,201872,1181,2014-07-28,changed_mind,2,7302.34
RET-012860,201930,993,2014-07-29,not_as_described,2,6214.19
RET-012861,201936,763,2014-07-29,wrong_size,3,8217.19
RET-012862,201946,689,2014-08-09,defective,1,3092.11
RET-012863,201975,1006,2014-08-05,wrong_size,2,1639.23
RET-012866,202000,1228,2014-08-09,wrong_size,2,2531.82
RET-012867,202031,2055,2014-08-05,defective,3,17127.74
RET-012869,202041,491,2014-08-12,wrong_size,2,17439.02
RET-012871,202065,1182,2014-08-11,not_as_described,5,9054.83
RET-012872,202094,2071,2014-07-27,defective,4,11931.32
RET-012875,202138,966,2014-07-29,not_as_described,7,32222.3
RET-012876,202150,910,2014-08-06,late_delivery,3,12811.56
RET-012877,202167,1916,2014-07-31,changed_mind,5,13058.01
RET-012879,202242,764,2014-08-14,not_as_described,3,8444.23
RET-012880,202253,1114,2014-08-12,late_delivery,4,6844.49
RET-012881,202292,2055,2014-08-08,changed_mind,3,17758.13
RET-012882,202298,2373,2014-08-03,defective,1,5213.31
RET-012883,202312,2400,2014-08-17,defective,6,4557.03
RET-012884,202325,2053,2014-08-06,defective,7,21206.73
RET-012886,202338,966,2014-08-10,changed_mind,1,4244.64
RET-012887,202390,715,2014-08-07,not_as_described,4,6017.86
RET-012888,202390,716,2014-07-24,defective,5,7245.16
RET-012889,202410,993,2014-07-31,not_as_described,3,9959.31
RET-012890,202433,907,2014-07-26,wrong_size,5,28290.39
RET-012891,202445,781,2014-08-06,late_delivery,6,6170.83
RET-012892,202457,967,2014-07-25,defective,1,5631.94
RET-012893,202494,767,2014-07-26,defective,3,2445.99
RET-012894,202501,1173,2014-07-28,not_as_described,2,10049.58
RET-012896,202557,715,2014-07-26,defective,3,3857.64
RET-012897,202557,716,2014-07-25,wrong_size,1,1430.31
RET-012898,202560,510,2014-08-12,wrong_size,5,43053.55
RET-012900,202581,609,2014-07-30,defective,3,24756.93
RET-012901,202609,572,2014-08-11,changed_mind,1,4337.06
RET-012902,202642,1819,2014-08-09,wrong_size,3,6877.17
RET-012903,202660,1539,2014-08-16,defective,2,7867.1
RET-012904,202660,1540,2014-08-15,wrong_size,2,9081.02
RET-012905,202666,794,2014-07-27,wrong_size,7,6617.74
RET-012906,202679,681,2014-08-10,wrong_size,1,7755.78
RET-012907,202797,762,2014-08-07,wrong_size,1,1964.11
RET-012908,202799,2056,2014-08-16,defective,4,15155.97
RET-012909,202814,2239,2014-08-15,late_delivery,1,1332.97
RET-012910,202814,2354,2014-08-12,changed_mind,1,4264.78
RET-012911,202818,1215,2014-08-11,wrong_size,1,3890.35
RET-012912,202854,499,2014-08-04,changed_mind,1,9986.82
RET-012913,202887,770,2014-08-04,changed_mind,2,6401.15
RET-012914,202912,2376,2014-08-05,wrong_size,4,29718.19
RET-012915,202953,1116,2014-08-08,not_as_described,1,3043.48
RET-012916,202965,725,2014-08-04,changed_mind,3,4019.05
RET-012918,202998,792,2014-08-17,not_as_described,4,3106.53
RET-012919,203019,2218,2014-08-05,not_as_described,6,10203.1
RET-012920,203046,1181,2014-08-14,late_delivery,3,14026.46
RET-012921,203054,2269,2014-08-03,not_as_described,2,6824.98
RET-012922,203056,1517,2014-08-07,late_delivery,4,8460.47
RET-012923,203056,1518,2014-08-18,changed_mind,4,8525.86
RET-012924,203089,1916,2014-08-15,changed_mind,3,10350.91
RET-012925,203148,2239,2014-08-05,changed_mind,2,2652.76
RET-012926,203163,2381,2014-08-15,wrong_size,4,27614.98
RET-012927,203178,992,2014-08-04,defective,4,12485.6
RET-012928,203184,993,2014-08-14,not_as_described,1,4233.33
RET-012929,203186,981,2014-08-18,wrong_size,3,5766.1
RET-012931,203263,2396,2014-08-04,defective,3,3433.56
RET-012932,203276,676,2014-08-14,late_delivery,1,9599.48
RET-012933,203281,2055,2014-08-18,changed_mind,5,30078.59
RET-012934,203303,510,2014-08-10,changed_mind,4,42736.13
RET-012935,203318,1818,2014-07-31,wrong_size,3,6673.44
RET-012936,203342,1182,2014-08-10,not_as_described,3,5707.89
RET-012938,203358,762,2014-08-04,changed_mind,2,3910.81
RET-012939,203373,2284,2014-08-02,not_as_described,3,10523.32
RET-012940,203374,791,2014-08-17,not_as_described,1,770.94
RET-012941,203379,791,2014-08-18,changed_mind,2,1436.12
RET-012942,203379,792,2014-08-04,defective,6,4546.0
RET-012943,203414,2222,2014-08-09,wrong_size,1,2679.08
RET-012944,203414,2223,2014-08-02,not_as_described,2,4966.42
RET-012945,203421,793,2014-08-18,wrong_size,1,976.47
RET-012946,203462,2218,2014-08-13,defective,3,4526.66
RET-012947,203462,2219,2014-08-14,not_as_described,1,1719.01
RET-012948,203476,1057,2014-08-15,not_as_described,2,2974.7
RET-012949,203476,1058,2014-08-14,changed_mind,2,3163.84
RET-012950,203511,2238,2014-08-20,not_as_described,1,1495.32
RET-012951,203511,2239,2014-08-04,wrong_size,1,1405.23
RET-012955,203573,862,2014-08-04,changed_mind,6,11590.75
RET-012956,203579,2332,2014-08-03,late_delivery,7,35579.81
RET-012957,203581,725,2014-08-02,late_delivery,3,3979.58
RET-012958,203581,726,2014-08-12,wrong_size,4,5198.27
RET-012959,203583,2054,2014-08-14,defective,2,13624.42
RET-012960,203589,954,2014-08-08,wrong_size,2,14884.48
RET-012961,203591,966,2014-08-15,changed_mind,1,4915.42
RET-012962,203677,2136,2014-08-08,wrong_size,5,25564.51
RET-012963,203688,600,2014-08-07,changed_mind,1,8454.28
RET-012964,203697,609,2014-08-12,wrong_size,1,8983.41
RET-012966,203733,1924,2014-08-12,late_delivery,1,4231.45
RET-012968,203768,513,2014-08-20,not_as_described,2,10079.2
RET-012969,203781,443,2014-08-01,changed_mind,2,19874.67
RET-012970,203818,2331,2014-08-11,wrong_size,1,7171.34
RET-012974,203919,725,2014-08-11,changed_mind,1,1284.11
RET-012975,203919,726,2014-08-09,defective,1,1271.36
RET-012976,203938,2055,2014-08-09,not_as_described,1,6975.48
RET-012978,203995,777,2014-08-11,not_as_described,3,3963.68
RET-012979,204020,762,2014-08-09,wrong_size,1,2103.02
RET-012980,204027,2352,2014-08-20,not_as_described,5,19974.67
RET-012981,204043,605,2014-08-02,late_delivery,6,24674.23
RET-012982,204059,510,2014-08-14,defective,6,61900.41
RET-012983,204071,2352,2014-08-19,not_as_described,1,4045.04
RET-012984,204077,993,2014-07-31,late_delivery,1,4035.87
RET-012985,204103,572,2014-08-07,changed_mind,4,20562.36
RET-012987,204119,1062,2014-08-05,wrong_size,1,1535.85
RET-012988,204127,757,2014-07-30,defective,1,840.29
RET-012989,204127,758,2014-07-30,changed_mind,2,1747.31
RET-012990,204127,782,2014-08-03,defective,3,3345.92
RET-012991,204131,1982,2014-08-03,defective,1,3920.59
RET-012992,204142,763,2014-08-16,defective,1,3819.19
RET-012993,204146,1934,2014-08-17,late_delivery,2,2790.58
RET-012994,204171,954,2014-08-10,wrong_size,2,16559.51
RET-012995,204184,1942,2014-08-14,changed_mind,4,5344.93
RET-012996,204191,760,2014-08-12,wrong_size,3,5311.68
RET-012997,204192,759,2014-08-16,not_as_described,1,1846.68
RET-012998,204219,1109,2014-08-19,wrong_size,3,7113.18
RET-012999,204269,793,2014-08-07,defective,4,3640.68
RET-013000,204297,2388,2014-08-11,changed_mind,1,3316.69
RET-013001,204348,2054,2014-08-24,wrong_size,6,40673.93
RET-013002,204358,2332,2014-07-30,wrong_size,3,16662.13
RET-013003,204389,499,2014-08-04,changed_mind,3,32506.32
RET-013004,204395,794,2014-08-11,changed_mind,3,2927.73
RET-013007,204423,2056,2014-08-14,wrong_size,4,14340.65
RET-013008,204444,1182,2014-08-18,not_as_described,1,2129.03
RET-013009,204448,993,2014-08-06,late_delivery,2,7842.35
RET-013010,204477,791,2014-08-06,changed_mind,1,735.4
RET-013011,204477,792,2014-08-13,late_delivery,1,746.04
RET-013012,204481,907,2014-08-11,not_as_described,1,7113.37
RET-013013,204512,1061,2014-08-16,wrong_size,2,3548.24
RET-013014,204524,551,2014-08-10,defective,4,45658.93
RET-013015,204526,2054,2014-08-24,wrong_size,5,33514.5
RET-013016,204556,631,2014-08-13,defective,7,31168.63
RET-013019,204570,977,2014-08-09,defective,2,9926.13
RET-013020,204591,954,2014-08-05,not_as_described,2,15723.57
RET-013021,204604,981,2014-08-23,not_as_described,1,1876.73
RET-013022,204618,793,2014-08-02,late_delivery,6,5869.59
RET-013024,204653,516,2014-08-09,wrong_size,1,6479.13
RET-013025,204678,647,2014-08-01,wrong_size,2,21811.31
RET-013026,204695,1963,2014-08-22,changed_mind,3,5275.13
RET-013027,204702,922,2014-08-20,wrong_size,1,5377.43
RET-013030,204739,964,2014-08-14,defective,3,11443.33
RET-013033,204783,2376,2014-08-11,wrong_size,2,15547.21
RET-013034,204806,954,2014-08-15,wrong_size,2,14346.63
RET-013035,204843,1182,2014-08-14,defective,2,4211.02
RET-013036,204847,1009,2014-08-07,not_as_described,1,1254.7
RET-013037,204850,2355,2014-08-11,defective,1,6752.34
RET-013039,204895,1009,2014-08-22,late_delivery,1,1345.15
RET-013040,204937,2204,2014-08-20,changed_mind,1,1593.15
RET-013041,204951,1884,2014-08-07,wrong_size,3,30042.82
RET-013042,204952,596,2014-08-18,wrong_size,2,16463.14
RET-013043,204974,2098,2014-08-08,wrong_size,1,3264.7
RET-013044,205005,1230,2014-08-18,changed_mind,3,16358.68
RET-013045,205007,989,2014-08-18,wrong_size,2,9859.4
RET-013046,205066,1191,2014-08-08,wrong_size,4,12247.26
RET-013047,205070,2131,2014-08-13,wrong_size,4,19077.12
RET-013049,205110,1680,2014-08-11,defective,4,17488.25
RET-013050,205122,2396,2014-08-06,late_delivery,2,2068.05
RET-013052,205156,647,2014-08-15,defective,1,9897.04
RET-013053,205158,1226,2014-08-15,defective,1,5612.83
RET-013054,205170,396,2014-08-18,wrong_size,3,28542.34
RET-013055,205172,644,2014-08-23,changed_mind,1,10269.23
RET-013058,205195,1443,2014-08-20,changed_mind,3,3997.41
RET-013060,205216,760,2014-08-25,not_as_described,6,11347.8
RET-013061,205229,762,2014-08-28,wrong_size,3,5730.0
RET-013063,205281,2359,2014-08-08,late_delivery,3,15883.28
RET-013064,205293,976,2014-08-21,late_delivery,5,18199.04
RET-013065,205295,1229,2014-08-16,not_as_described,7,22096.59
RET-013066,205304,1001,2014-08-13,wrong_size,1,4331.26
RET-013067,205320,2331,2014-08-12,not_as_described,1,6332.63
RET-013070,205355,791,2014-08-23,late_delivery,3,2417.7
RET-013071,205355,792,2014-08-12,wrong_size,3,2060.11
RET-013072,205381,1926,2014-08-14,defective,4,4072.75
RET-013073,205381,1927,2014-08-27,defective,1,1016.78
RET-013074,205393,993,2014-08-18,wrong_size,5,20427.03
RET-013075,205443,792,2014-08-21,wrong_size,5,3593.26
RET-013076,205443,1000,2014-08-13,wrong_size,7,7847.48
RET-013077,205449,2275,2014-08-20,not_as_described,4,16040.05
RET-013078,205491,779,2014-08-15,defective,5,19698.37
RET-013079,205494,793,2014-08-14,wrong_size,1,984.24
RET-013080,205501,792,2014-08-24,defective,1,768.83
RET-013081,205540,2343,2014-08-24,late_delivery,2,10002.19
RET-013082,205552,1191,2014-08-10,not_as_described,3,9066.97
RET-013087,205592,573,2014-08-25,changed_mind,2,6281.69
RET-013088,205597,1966,2014-08-19,wrong_size,5,13420.63
RET-013089,205597,1967,2014-08-16,defective,1,2690.73
RET-013090,205611,2086,2014-08-08,defective,1,2869.79
RET-013091,205616,793,2014-08-15,late_delivery,1,984.75
RET-013092,205616,794,2014-08-06,defective,2,1965.25
RET-013093,205627,2331,2014-08-20,wrong_size,1,6528.09
RET-013094,205640,791,2014-08-18,late_delivery,2,1572.38
RET-013095,205640,2336,2014-08-21,late_delivery,1,7765.6
RET-013096,205692,967,2014-08-23,changed_mind,2,14997.34
RET-013097,205710,761,2014-08-06,wrong_size,3,6688.88
RET-013098,205710,762,2014-08-06,not_as_described,1,2175.49
RET-013100,205739,1165,2014-08-11,wrong_size,2,12177.75
RET-013101,205748,2255,2014-08-18,wrong_size,2,1197.54
RET-013102,205760,2045,2014-08-23,changed_mind,1,5225.75
RET-013103,205769,2353,2014-08-19,late_delivery,6,27982.66
RET-013105,205785,2056,2014-08-17,late_delivery,2,7861.56
RET-013106,205798,2355,2014-08-14,not_as_described,1,6902.6
RET-013108,205853,2071,2014-08-14,not_as_described,1,4176.45
